全国地方公共団体コード,ID,地方公共団体名,名称,名称_カナ,名称_英字,名称_通称,POIコード,外部識別子,外部識別子の値,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,高度の種別,高度の値,電話番号,内線番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,法人番号,団体名,利用可能曜日,開始時間,終了時間,利用可能時間特記事項,説明,車椅子可,車椅子貸出,ツエ貸出,バリアフリートイレ,スロープ、エレベータ、エスカレータ,点字ブロック等の移動支援,点字や読上による支援,盲導犬・介助犬、聴導犬同伴,字幕,筆談対応,優先駐車場,オストメイト対応トイレ,授乳室,おむつ替えコーナー,飲食可否,ベビーカー貸出,ベビーカー利用,URL,画像,画像_ライセンス,備考
122033,,市川市,国分高校バス停駐輪場,コクブンコウコウバステイチュウリンジョウ,,,,,,122033,,千葉県市川市稲越町308,千葉県,市川市,稲越町,308,,35.75286,139.9284728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,クリーンセンター,クリーンセンター,,,,,,122033,,千葉県市川市田尻1003,千葉県,市川市,田尻,1003,,35.6882975,139.942846,,,(047)327-0288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/catpage/cat_00000540.html,,,
122033,,市川市,衛生処理場,エイセイショリジョウ,,,,,,122033,,千葉県市川市二俣新町15,千葉県,市川市,二俣新町,15,,35.68794967,139.9609451,,,(047)328-2326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/env08/1542000001.html,,,
122033,,市川市,終末処理場,シュウマツショリジョウ,,,,,,122033,,千葉県市川市東菅野2丁目23-1,千葉県,市川市,東菅野2丁目,23-1,,35.73555441,139.9277558,,,(047)325-0144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122033,,市川市,柏井町３丁目ふれあい農園,カシワイマチ３チョウメフレアイノウエン,,,,,,122033,,千葉県市川市柏井町3丁目134-1,千葉県,市川市,柏井町3丁目,134-1,,35.74865123,139.9595274,,,(047)711-1141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/res08/1111000019.html,,,
122033,,市川市,地方卸売市場,チホウオロシウリイチバ,,,,,,122033,,千葉県市川市鬼高4丁目5-1,千葉県,市川市,鬼高4丁目,5-1,,35.71032494,139.9285557,,,(047)712-8411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/eco03/1111000001.html,,,
122033,,市川市,若宮市民農園,ワカミヤシミンノウエン,,,,,,122033,,千葉県市川市若宮2丁目115-5他,千葉県,市川市,若宮2丁目,115-5,他,35.72073973,139.9550879,,,(047)711-1141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/eco02/1111000015.html,,,
122033,,市川市,信篤市民農園,シントクシミンノウエン,,,,,,122033,,千葉県市川市原木2丁目1581-1他,千葉県,市川市,原木2丁目,1581-1,他,35.70038126,139.9463896,,,(047)711-1141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/eco02/1111000018.html,,,
122033,,市川市,東国分１丁目市民農園,ヒガシコクブン１チョウメシミンノウエン,,,,,,122033,,千葉県市川市東国分1丁目1605-1他,千葉県,市川市,東国分1丁目,1605-1,他,35.74323797,139.9230505,,,(047)711-1141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/eco02/1111000010.html,,,
122033,,市川市,大野町２丁目市民農園,オオノマチ２チョウメシミンノウエン,,,,,,122033,,千葉県市川市大野町2丁目92７-1他,千葉県,市川市,大野町2丁目,92７-1,他,35.74957971,139.9489187,,,(047)711-1141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/eco02/1111000011.html,,,
122033,,市川市,柏井町２丁目市民農園,カシワイマチニチョウメシミンノウエン,,,,,,122033,,千葉県市川市柏井町2丁目886-1,千葉県,市川市,柏井町2丁目,886-1,,35.7459347,139.9694386,,,(047)711-1141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/res08/1111000029.html,,,
